"","w_delta11_mu","z_delta11_mu","w_delta18_mu","z_delta18_mu"
"10936",0.64258,-0.936602,8.16259e-05,-0.0835516
"10937",0.784101,-0.764868,0.0453037,0.214987
"10938",1.09378,-2.04017,-0.0147638,0.363381
"10939",0.738003,-1.02094,0.300003,-0.134399
"10940",0.988688,-1.07574,0.364952,-0.260975
"10941",0.899103,-1.23802,0.0379891,-0.277738
"10942",1.05223,-1.54701,0.619401,-0.178876
"10943",1.41908,-1.55141,0.645035,-0.514506
"10944",1.50828,-2.43793,0.149534,-0.271063
"10945",2.45714,-4.13977,0.287277,-0.425345
"10946",2.29676,-3.51332,0.0763197,-0.565375
"10947",1.74575,-2.61865,0.352948,-0.42191
"10948",0.389977,-0.296413,-0.0323438,0.20096
"10949",1.32537,-1.36269,0.135415,-0.198368
"10950",1.08925,-1.36381,0.120192,0.0453747
"10951",0.776001,-0.451257,0.319257,-0.387401
"10952",0.842289,-0.647407,0.366686,-0.178471
"10953",0.963317,0.082814,0.287574,-0.178231
"10954",1.58757,-1.29106,0.0446265,0.261876
"10955",1.24341,-1.88385,0.317066,-0.715379
"10956",1.62917,-2.87618,0.324147,-0.144773
"10957",1.98978,-3.18505,0.0186005,0.0225662
"10958",1.46363,-2.07488,0.066331,-0.139527
"10959",0.912124,-1.35608,0.175259,-0.16144
"10960",0.850005,-1.05018,-0.00148098,0.0763763
"10961",1.15689,-1.09715,0.0961666,-0.167598
"10962",1.05758,-1.14961,0.0808889,-0.0198171
"10963",1.39108,-2.38752,-0.0983112,0.366357
"10964",1.33474,-2.18776,0.00537698,0.0924723
"10965",1.64561,-2.45266,-0.194252,-0.136656
"10966",1.15515,-1.7452,0.246439,0.443528
"10967",1.2347,-1.56363,-0.131909,0.149468
"10968",1.27708,-1.47175,-0.0121431,0.349591
"10969",0.327073,-1.86913,0.00222771,0.885493
"10970",1.27754,-1.06286,0.255625,0.0199478
"10971",1.19088,-1.15626,0.214113,-0.0676699
"10972",1.56617,-1.26641,0.367645,-0.262848
"10973",1.73294,-1.14864,0.221533,-0.289813
"10974",0.710315,-2.1232,0.272729,-0.208336
"10975",0.525243,-0.31553,0.0423493,-0.00307469
"10976",1.46626,-1.86126,0.360921,-0.285616
"10977",1.46274,-1.5853,0.272002,-0.148329
"10978",1.58035,-1.46025,0.0681662,0.319671
"10979",1.07593,-1.70027,0.0911606,-0.0456346
"10980",1.43385,-1.2044,0.215327,-0.462562
"10981",0.8682,-0.949864,0.454971,-0.394487
"10982",1.37185,-1.24192,0.405623,-0.438318
"10983",1.09225,-1.87163,0.0528722,0.161707
"10984",1.64851,-2.23786,0.0575022,0.397516
"10985",1.53875,-2.12111,0.0830189,0.0706139
"10986",0.906119,-1.29597,-0.00323494,0.226007
"10987",1.49971,-1.68561,-0.0151036,0.119018
"10988",1.35912,-1.81589,-0.116241,-0.0467036
"10989",0.897928,-0.762697,0.0232468,0.459475
"10990",0.919534,-0.819362,-0.257886,0.0280394
"10991",1.16417,-1.97265,-0.113026,0.455169
"10992",0.735288,-1.60521,-0.0670776,0.331881
"10993",1.87229,-2.09208,-0.0161806,0.244118
"10994",2.30604,-2.62029,0.0693034,-0.0463933
"10995",0.803809,-1.69474,0.0629858,0.0772778
"10996",1.16229,-1.48749,0.223861,-0.299492
"10997",1.67948,-2.40666,0.159645,0.0135317
"10998",1.0797,-1.06123,0.267351,-0.263625
"10999",1.28847,-2.50916,0.270754,-0.476397
"11000",1.98743,-3.89616,0.0871402,0.117002
"11001",1.74784,-3.50166,0.315697,-0.0878549
"11002",1.73845,-3.3273,-0.0947088,-0.0221176
"11003",1.73765,-2.41988,0.167455,0.0348139
"11004",2.06806,-2.86617,0.14558,-0.20142
"11005",1.45447,-1.97768,0.199961,0.261599
"11006",0.556732,-1.28456,-0.193555,0.881952
"11007",0.551589,-1.56379,0.189446,-0.345152
"11008",0.62369,-1.38404,0.000862823,0.510065
"11009",0.768385,-2.0203,0.211772,0.434797
"11010",1.4065,-1.91347,-0.115319,-0.0994473
"11011",1.68732,-2.40699,-0.354122,0.411299
"11012",1.45128,-1.39032,0.222261,0.310284
"11013",1.11139,-1.21455,0.145396,0.000877444
"11014",1.67815,-1.23119,0.0927817,-0.106346
"11015",0.950287,-1.99741,-0.0147864,0.115284
"11016",1.20514,-1.32421,0.195043,-0.0594712
"11017",0.729252,-1.3929,0.107805,-0.147291
"11018",1.08188,-1.25719,0.0884687,-0.159744
"11019",1.17228,-1.83001,-0.191125,0.266288
"11020",0.867996,-0.80905,-0.0506325,-0.28101
"11021",0.526758,-1.07636,0.484591,-0.182007
"11022",1.39662,-1.5575,0.290005,-0.24558
"11023",1.39137,-1.60449,0.290831,-0.24256
"11024",0.783596,-1.1867,0.209304,-0.178704
"11025",0.775302,-1.44888,0.490501,-0.527555
"11026",1.22741,-0.952316,0.335143,-0.43326
"11027",1.23614,-1.50435,0.059947,0.0506833
"11028",1.13319,-1.52004,0.179167,-0.360821
"11029",1.3092,-2.04894,-0.11248,-0.177977
"11030",1.35387,-1.64778,0.0705525,0.416313
"11031",1.40343,-1.95501,-0.037188,-0.166781
"11032",0.794551,-1.59945,0.0549574,-0.0765323
"11033",1.57685,-1.4012,0.303262,-0.285309
"11034",0.71777,-1.17373,0.235111,-0.449959
"11035",0.951291,-1.11736,0.300347,-0.13167
"11036",1.17268,-1.62334,0.0212175,0.150984
"11037",1.27608,-1.62627,-0.195846,0.333065
"11038",1.3268,-1.52404,0.143087,-0.148792
"11039",1.33039,-1.51769,0.10527,-0.0929404
"11040",1.43494,-1.59859,-0.102749,0.249982
"11041",1.44087,-2.17187,0.107889,0.192893
"11042",2.00954,-2.92126,-0.251422,0.573604
"11043",1.37346,-2.62819,-0.181548,0.478817
"11044",2.00553,-3.28634,0.166024,-0.198293
"11045",1.92784,-3.47437,0.153099,-0.175402
"11046",2.41165,-3.64001,0.165935,-0.101314
"11047",2.38779,-3.98787,0.303892,-0.107028
"11048",0.814873,-1.62418,-0.158641,0.410634
"11049",1.46655,-1.65548,-0.092714,0.363382
"11050",0.685335,-0.940355,0.259279,-0.551867
"11051",1.15829,-1.57734,-0.040788,0.0508539
"11052",1.3701,-1.79965,0.155121,0.294535
"11053",1.38506,-2.05943,0.311814,-0.223705
"11054",1.56654,-2.1483,0.189628,-0.283697
"11055",1.19983,-1.55712,0.287523,-0.230967
"11056",1.47801,-1.53228,0.0542915,0.609417
"11057",0.775574,-1.58619,0.105834,-0.387501
"11058",1.20473,-1.19785,0.0198972,0.00544159
"11059",0.987256,-1.58306,-0.00965445,-0.116935
"11060",1.47663,-0.955524,0.0490222,0.497093
"11061",1.66136,-2.12514,-0.0827666,-0.199939
"11062",1.0256,-2.02153,0.0309811,-0.203012
"11063",0.415335,-0.497428,0.376753,-0.469718
"11064",0.749282,-0.670891,0.567053,-0.593845
"11065",1.24281,-1.47801,0.42589,-0.749109
"11066",0.972783,-1.62573,0.244326,-0.293468
"11067",1.37769,-2.01126,0.434087,-0.794644
"11068",1.29875,-1.89798,0.556536,-1.10698
"11069",1.6035,-1.89871,0.365047,-1.10074
"11070",1.66874,-2.2695,-0.118114,0.283549
"11071",1.3782,-2.09739,0.168272,-0.305941
"11072",1.33874,-1.87189,0.272461,-0.182282
"11073",1.2997,-2.12214,0.187823,-0.0481024
"11074",0.776619,-1.93647,0.189584,0.134991
"11075",1.55176,-2.16616,-0.266463,0.746871
"11076",1.17434,-2.33501,0.407473,-0.450358
"11077",0.960453,-0.573256,0.0090987,0.430815
"11078",0.824623,-2.01996,-0.0552027,0.371445
"11079",0.283484,0.133008,0.107225,-0.0419565
"11080",1.14309,-1.23522,0.370692,-0.402654
"11081",1.49127,-2.41628,0.293721,-0.166227
"11082",1.25767,-1.28404,0.408306,-0.109384
"11083",0.858117,-1.32857,-0.0604739,-0.0945486
"11084",1.02933,-2.02803,0.201116,-0.16346
"11085",1.34615,-1.98109,0.142125,-0.0498337
"11086",0.817604,-1.15555,0.176456,-0.155283
"11087",1.22398,-1.30745,0.103467,-0.0474618
"11088",0.978096,-1.17961,0.276007,-0.00584144
"11089",1.12875,-1.10763,0.205753,-0.308355
"11090",1.55793,-2.30096,0.269557,-0.166998
"11091",1.41148,-2.02057,0.188125,-0.406097
"11092",0.990066,-1.42026,0.309366,-0.405914
"11093",1.37208,-1.70109,0.162205,-0.294113
"11094",1.3021,-1.55868,0.370047,0.277028
"11095",0.551973,-0.812717,0.78711,-0.559343
"11096",0.709653,-0.957439,0.537039,-1.10519
"11097",0.219511,-0.869528,0.225226,-0.0235936
"11098",1.21436,-1.22446,0.0127785,-0.726782
"11099",1.23286,-1.10305,0.514635,-0.358378
"11100",1.26527,-1.75322,0.0520654,-0.17617
"11101",1.26885,-1.8036,0.155502,-0.598829
"11102",1.26493,-2.36426,0.0236061,-0.257487
"11103",1.24723,-1.34358,0.309838,0.0620328
"11104",1.39103,-2.25747,0.407819,-0.44604
"11105",1.7519,-2.58857,0.243521,-0.579471
"11106",1.57466,-3.90475,0.153176,-0.0712193
"11107",1.1743,-2.64982,0.238151,-0.471128
"11108",1.61873,-2.46919,0.359691,-0.369267
"11109",1.77926,-2.45416,-0.126862,-0.0955442
"11110",1.60058,-2.31646,0.205927,0.354776
"11111",1.63911,-3.05122,-0.0985379,-0.123166
"11112",1.91817,-2.16262,0.116689,0.273611
"11113",1.62541,-3.24539,0.154724,0.505359
"11114",1.66897,-2.25269,-0.185962,0.217308
"11115",2.32298,-3.4232,0.216166,0.111394
"11116",0.618903,-0.748739,0.354528,-0.151406
"11117",0.452576,-1.24945,0.309094,0.0520032
"11118",1.68691,-1.78316,-0.0987441,-0.22442
"11119",1.21243,-2.08381,-0.0589585,-0.272011
"11120",1.42818,-1.51882,0.40209,-0.298803
"11121",0.859025,-1.56452,0.311528,-0.189921
"11122",0.84041,-1.10076,0.278626,-0.256295
"11123",1.12727,-1.1185,0.440497,-0.54117
"11124",1.30481,-1.56713,0.163606,-0.141683
"11125",0.934502,-1.44816,0.308435,-0.200768
"11126",1.55182,-2.50293,0.239254,0.0478964
"11127",1.23365,-2.35496,0.027512,-0.186685
"11128",1.09709,-0.847307,0.169155,0.0707711
"11129",1.32088,-1.12516,0.0495541,0.0369653
"11130",2.49473,-3.39661,0.225393,-0.0237237
"11131",1.83563,-3.1733,-0.0954683,0.24476
"11132",1.34763,-2.24076,-0.361832,0.375337
"11133",1.56109,-2.20186,0.171535,0.458855
"11134",1.29508,-2.02805,-0.25945,-0.0889819
"11135",1.65023,-2.36472,0.0455447,0.102752
"11136",1.59817,-2.77273,0.123229,-0.818035
"11137",1.80452,-1.97589,0.135556,-0.0415727
"11138",1.6143,-1.6733,1.01128,-0.167358
"11139",1.91002,-2.14538,0.934608,0.0422345
"11140",1.49505,-2.69753,0.381661,0.0717999
"11141",0.987718,-0.951902,0.228854,-0.0690519
"11142",2.11385,-3.7468,0.230442,-0.263247
"11143",1.94892,-3.18141,0.236013,0.166998
"11144",0.694053,-0.822003,0.302824,-0.108319
"11145",1.86232,-2.72228,0.0459629,0.178444
"11146",1.58758,-1.67786,0.052124,0.179082
"11147",1.43272,-1.66442,0.0801269,0.037773
"11148",0.983299,-1.7438,-0.0185347,-0.00308544
"11149",1.1032,-0.903272,0.0387384,0.528023
"11150",0.877836,-1.29209,-0.180667,0.554659
"11151",1.11088,-2.07852,-0.119278,-0.162091
"11152",1.42847,-1.47422,0.136629,-0.504587
"11153",1.06147,-1.61271,0.416619,-0.132085
"11154",0.82882,-1.21,-0.0775047,-0.428794
"11155",0.905103,-1.48559,0.485953,-0.251876
"11156",1.3663,-1.44325,0.213203,-0.346373
"11157",0.997682,-1.70292,0.214929,-0.209727
"11158",1.25561,-2.60555,0.44133,-0.31751
"11159",1.7807,-2.42083,-0.203414,0.653222
"11160",1.36885,-1.12418,0.174789,0.193768
"11161",1.21667,-1.97967,0.164115,0.17398
"11162",1.70195,-1.99195,0.0375207,-0.183784
"11163",1.42739,-1.96129,-0.180277,0.26045
"11164",1.13261,-1.87484,0.0573408,-0.00665045
"11165",1.09061,-1.93806,-0.0983677,0.283361
"11166",1.60552,-2.33244,0.318854,-0.0027
"11167",1.40195,-2.04382,0.0532045,-0.394099
"11168",1.25693,-2.07678,0.246865,-0.147727
"11169",1.46414,-2.0613,0.122772,-0.125988
"11170",1.3206,-1.84024,-0.00820939,0.111262
"11171",1.34683,-1.76133,0.118761,-0.260682
"11172",2.26035,-3.46812,-0.357242,0.940179
"11173",2.6604,-4.011,0.182256,-0.044095
"11174",2.98275,-4.67142,0.323688,-0.12203
"11175",2.49337,-4.455,0.26577,-0.333406
"11176",2.41945,-4.11135,0.336839,-0.28322
"11177",2.5746,-4.32728,0.0781554,0.0361503
"11178",2.45822,-5.0637,0.112929,-0.0572969
"11179",3.06607,-4.40099,0.253354,-0.501561
"11180",1.93733,-3.85904,0.288835,-0.174135
"11181",2.28073,-3.12027,0.230584,-0.115435
"11182",2.22378,-2.99233,0.145657,0.148107
"11183",2.14045,-4.0216,-0.0189443,0.015995
"11184",2.28742,-3.59326,-0.0424603,0.215776
"11185",2.22171,-3.76848,0.0603403,0.0873004
"11186",2.31931,-3.54802,0.051615,-0.245076
"11187",2.15939,-3.18901,0.0117301,0.12322
"11188",1.3604,-1.87876,0.00332615,-0.082987
"11189",1.36238,-2.04213,0.326793,-0.00325519
"11190",0.665642,-1.42402,0.297629,-0.050277
"11191",0.832827,-0.497383,0.054417,0.108928
"11192",1.17026,-1.93232,0.120851,0.0784201
"11193",1.85564,-2.12998,0.377062,-0.305522
"11194",0.58526,-1.01656,0.215992,-0.433505
"11195",0.523603,-1.37867,0.258462,-0.465992
"11196",1.32427,-2.36106,0.285674,-0.201236
"11197",1.87452,-2.70769,0.202658,0.00273135
"11198",1.72469,-2.67186,0.206907,0.0704421
"11199",1.11709,-1.7122,-0.201249,0.457347
"11200",1.19755,-0.670804,-0.232948,0.331531
"11201",0.831383,-0.537475,-0.45792,0.475079
"11202",1.73289,-0.884063,-0.357619,1.43317
"11203",0.242073,-1.58427,-0.447062,1.26158
"11204",1.418,-1.17048,-0.586704,0.949579
"11205",1.63106,-1.7052,-0.129865,0.343561
"11206",1.26563,-2.2402,0.143478,0.068781
"11207",1.53789,-2.6068,0.0513148,0.561963
"11208",1.29054,-1.28173,0.0917389,0.255781
"11209",1.49335,-2.1106,-0.0103032,0.673437
"11210",0.915155,-0.963206,-0.255745,-0.210583
"11211",0.897482,-1.3877,0.0404789,0.667
"11212",0.701405,-1.05989,-0.0343197,0.472554
"11213",1.07945,-1.43006,-0.0163745,0.0655259
"11214",0.580666,-0.680881,-0.134976,0.48854
"11215",1.49731,-1.92528,0.0599667,-0.131473
"11216",1.48073,-2.12252,0.063523,0.412457
"11217",1.83988,-2.37373,-0.378865,0.169567
"11218",1.36711,-1.67305,0.204508,0.340692
"11219",1.01387,-1.15193,-0.3444,0.215178
"11220",1.56473,-1.42092,-0.187914,0.213951
"11221",1.33741,-1.23695,0.412352,-0.144019
"11222",1.35469,-0.925081,0.0975649,-0.198363
"11223",1.15814,-1.25211,0.220062,-0.323968
"11224",1.12885,-1.61415,0.161749,0.0742767
"11225",1.32575,-1.53341,-0.0176864,0.150009
"11226",1.16476,-1.14022,0.0586004,0.112608
"11227",1.51416,-1.37401,0.110312,0.271431
"11228",1.63118,-1.99723,-0.0506779,0.656651
"11229",1.60157,-2.31923,-0.0594151,0.780563
"11230",1.20905,-1.72342,-0.436357,0.432895
"11231",1.33778,-1.57037,0.0788506,-0.331725
"11232",1.44141,-1.66552,0.288345,-0.0852685
"11233",1.38787,-1.77752,0.198347,-0.0978416
"11234",1.48871,-2.40947,0.253838,-0.26634
"11235",0.870568,-1.50547,0.0729496,-0.079009
"11236",1.03133,-0.940439,-0.0246466,0.337535
"11237",1.15939,-1.35416,0.339292,-0.247421
"11238",0.95369,-1.88426,0.108082,0.282908
"11239",1.34963,-2.14751,0.115192,0.0625496
"11240",0.473576,-0.538495,0.258687,-0.171795
"11241",0.783506,-0.987063,0.125564,-0.0726755
"11242",0.923021,-0.338766,-0.0161825,0.257694
"11243",-0.14211,-0.674642,0.0966529,-0.116889
"11244",1.27881,0.00538691,0.178047,0.0214077
"11245",0.20837,-0.881256,0.0162435,0.282823
"11246",0.629926,-0.850972,0.143907,-0.0162893
"11247",0.678423,-0.726293,0.149192,0.0275622
"11248",1.4184,-1.46941,-0.0723863,0.37101
"11249",1.12035,-2.25275,-0.194995,0.549785
"11250",1.29984,-2.2985,-0.112335,0.222615
"11251",1.10589,-1.85907,0.129465,0.134298
"11252",0.985908,-1.11725,-0.0978425,0.0795801
"11253",1.17913,-0.810995,0.0791296,0.209573
"11254",1.52719,-2.05071,-0.153439,0.0956847
"11255",0.5177,0.0418784,-0.0210526,0.397729
"11256",1.33621,-1.68973,0.238847,-0.0480825
"11257",0.993975,-0.738786,0.268001,0.0482523
"11258",1.0896,-1.42258,0.188464,-0.139013
"11259",0.193157,0.354955,0.132697,-0.0888958
"11260",0.867661,0.407971,0.0727402,-0.0184692
"11261",0.410499,-0.302554,0.337935,-0.166601
"11262",0.706071,-0.60742,-0.0838742,0.214354
"11263",0.888001,0.117574,-0.0759224,0.0433599
"11264",-0.0390918,-0.6736,-0.224871,0.135473
"11265",0.571793,-0.827601,-0.119685,-0.257307
"11266",1.11779,-1.13018,-0.1028,-0.0201491
"11267",1.27547,-1.23665,0.0742928,0.1935
"11268",0.822412,-1.57133,-0.0624548,0.0406574
"11269",1.05029,-1.48243,0.142522,-0.347175
"11270",1.10667,-1.25776,-0.0445204,0.19336
"11271",1.86285,-2.7039,0.255008,-0.0351336
"11272",0.988878,-1.90034,0.407666,-0.215671
"11273",1.48164,-2.42947,0.299396,-0.2162
"11274",1.6498,-2.70647,0.0575406,-0.00662189
"11275",1.89224,-3.40479,-0.129016,0.292521
"11276",0.906813,-1.41483,0.0892177,0.548538
"11277",1.30111,-1.63235,0.400827,-0.0479588
"11278",1.0825,-1.34594,0.21661,-0.100893
"11279",0.725432,-0.607327,0.31398,-0.500866
"11280",1.72454,-1.98791,0.296342,-0.502654
"11281",1.6942,-2.01772,-0.0260297,0.129327
"11282",1.92822,-2.35552,-0.155715,0.274144
"11283",1.03106,-1.79867,0.332557,-0.443363
"11284",1.64523,-2.24977,0.157098,-0.322401
"11285",1.32263,-1.81193,0.240944,-0.344863
"11286",1.38418,-2.19085,0.0412232,-0.10279
"11287",1.59821,-2.33584,0.125606,0.0844943
"11288",2.22737,-3.53441,0.514627,-0.655639
"11289",1.81193,-2.98064,0.449312,-0.111069
"11290",1.68149,-3.29341,0.223129,-0.459585
"11291",0.929269,-1.46734,-0.0172173,0.10186
"11292",1.64704,-1.97868,-0.052767,0.313455
"11293",1.3119,-1.70409,-0.164538,0.158804
"11294",1.35,-1.95747,-0.36716,0.568563
"11295",1.04301,-2.30746,-0.238997,0.653905
"11296",2.02861,-2.02733,-0.347327,0.168406
"11297",1.69842,-1.63861,-0.376887,0.746172
"11298",1.93539,-2.24961,-0.114591,0.4494
"11299",1.48331,-1.25092,-0.153064,0.106827
"11300",1.7503,-0.59568,-0.0437227,-0.186064
"11301",0.217334,-1.18802,0.377148,0.681057
"11302",1.42681,-0.901431,0.171261,0.911227
"11303",0.750882,-1.69167,0.24941,0.905486
"11304",1.43966,-1.16214,0.0679648,-0.801978
"11305",0.885204,-1.15968,0.0413751,-0.611833
"11306",0.996861,-1.11079,0.0503661,-0.697637
"11307",1.17603,-1.93938,-0.156378,-0.170445
"11308",1.0434,-1.22694,-0.22409,0.337787
"11309",1.09894,-1.41008,-0.238157,0.196077
"11310",1.12968,-1.16753,-0.0604204,0.448077
"11311",1.11281,-0.979172,0.124564,-0.0697818
"11312",1.64411,-1.83772,0.121742,0.0628691
"11313",1.46409,-1.6621,0.0551624,0.317443
"11314",1.22686,-1.73056,0.330962,-0.509443
"11315",1.38946,-2.11284,0.205826,-0.340771
"11316",1.45386,-1.77559,0.135409,-0.0830552
"11317",1.38259,-2.10251,0.125659,-0.066462
"11318",1.02725,-1.61334,0.0793,0.198411
"11319",1.59236,-1.81728,0.0566868,-0.331449
"11320",1.75041,-0.732509,-0.0263425,0.0439921
"11321",0.824796,-3.13097,0.215169,-0.264828
"11322",0.787687,-1.76782,0.013981,0.146137
"11323",1.94171,-1.12252,0.269359,-0.273489
"11324",0.243707,-1.74196,0.113365,0.342439
"11325",0.270379,-1.66956,0.0955832,0.344029
"11326",0.16381,-1.71155,0.091505,0.0284106
"11327",1.06009,-1.36019,0.394256,0.448349
"11328",0.905349,-1.13485,0.3354,0.129859
"11329",0.999406,-1.40071,0.0987489,-0.499254
"11330",2.04502,-3.01922,0.0492194,-0.0301126
"11331",1.01389,-0.566813,0.188182,-0.245351
"11332",1.03471,-1.0975,0.275816,-0.345555
"11333",0.792436,-1.09798,0.275839,-0.347688
"11334",1.37072,-1.55684,0.282615,0.0699677
"11335",0.994328,-0.698098,-0.0305752,0.244638
"11336",1.69574,-0.654401,-0.105841,0.44276
"11337",1.85706,-0.444955,-0.0986321,0.50611
"11338",0.881969,-2.6493,0.0147939,0.115405
"11339",-0.100458,-0.904033,-0.100248,0.368554
"11340",0.769487,-2.09263,0.0176933,0.461752
"11341",1.25829,-1.93738,0.0258038,-0.265661
"11342",1.02306,-1.44818,0.3493,0.00904058
"11343",0.568912,-0.336315,0.240719,-0.18179
"11344",0.942463,-0.963756,0.152846,-0.175954
"11345",1.0126,-0.992782,0.168381,-0.117399
"11346",0.742632,-1.28565,0.104039,-0.179812
"11347",1.0464,-1.6445,0.537706,-0.90866
"11348",1.32318,-2.05451,0.162498,-0.273092
"11349",0.89339,-1.06552,0.133569,-0.224722
"11350",0.772349,-0.907971,0.393834,-0.247671
"11351",0.696026,-0.694694,0.148359,-0.207249
"11352",0.819734,-1.30934,0.350652,-0.204345
"11353",1.46731,-1.84637,0.0205406,0.0548615
"11354",1.59334,-1.97378,0.119101,0.0899024
"11355",1.32365,-2.15601,0.225651,0.47154
"11356",1.39963,-2.00293,0.370598,0.118468
"11357",1.35624,-2.15238,-0.205639,0.164036
"11358",1.52536,-2.05562,-0.164731,0.166801
"11359",0.811011,-2.38409,-0.00610427,0.464705
"11360",1.60123,-1.69591,-0.124044,0.266555
"11361",0.930427,-1.20969,0.00226962,0.0493183
"11362",1.06408,-1.80301,0.0263486,0.438531
"11363",0.920674,-1.532,-0.207588,-0.179655
"11364",1.00208,-1.7693,0.141488,0.530654
"11365",-0.017771,-1.11379,0.187652,0.165495
"11366",0.521624,-0.729307,0.266818,-0.364362
"11367",1.2285,-1.9401,0.216566,-0.619317
"11368",1.23368,-2.73813,0.448385,0.100186
"11369",0.177352,-0.0263705,0.386647,-0.982589
"11370",0.825461,-1.15984,0.71063,-0.342688
"11371",1.4778,-2.19254,0.272699,0.318395
"11372",1.34035,-1.92784,0.178254,-0.729818
"11373",1.46249,-2.05281,0.0735863,0.722794
"11374",0.955403,-1.17329,0.356409,0.0466422
"11375",1.23689,-1.2098,0.532722,-1.00787
"11376",1.64816,-1.50439,0.118137,-0.282505
"11377",1.41107,-1.92364,-0.0426476,-0.235717
"11378",1.35784,-1.42457,0.250873,0.075293
"11379",1.49648,-1.38397,0.191355,-0.640909
"11380",0.582663,-1.29249,0.53469,0.17343
"11381",1.41499,-1.46417,0.0957703,-0.0970321
"11382",1.11238,-1.14054,-0.0368171,0.317958
"11383",1.27582,-1.51246,-0.0710361,0.476534
"11384",1.11302,-2.00122,-0.309601,1.07454
"11385",1.33934,-2.39137,-0.13478,1.47311
"11386",1.77378,-2.50589,-0.146389,0.0935901
"11387",1.92128,-2.93288,-0.282756,0.815357
"11388",1.78286,-2.74286,-0.168391,0.341765
"11389",1.69113,-2.15894,-0.210423,0.253176
"11390",1.48096,-2.29581,-0.185009,0.452681
"11391",1.41676,-2.3516,-0.136724,0.58452
"11392",0.759941,-1.22982,0.00325058,0.198407
"11393",0.827782,-1.34535,0.0495644,0.0404442
"11394",0.84382,-1.44198,0.0129308,-0.0771125
"11395",1.40187,-1.65854,-0.248574,0.0145332
